time	V(pb_3v3)	V(reset_logic)	V(stm32_3v3)	I(R16)
4.901149021033893e-01	3.483349e+00	3.459135e+00	3.445140e+00	2.660716e-01
4.901155646121928e-01	3.483337e+00	3.459123e+00	3.445128e+00	2.660712e-01
4.901162228370374e-01	3.483325e+00	3.459112e+00	3.445116e+00	2.660708e-01
4.901172653092800e-01	3.483307e+00	3.459093e+00	3.445097e+00	2.660701e-01
4.901181472866795e-01	3.483291e+00	3.459077e+00	3.445082e+00	2.660696e-01
4.901189557450968e-01	3.483276e+00	3.459063e+00	3.445067e+00	2.660691e-01
4.901197745002318e-01	3.483262e+00	1.741630e-06	3.445053e+00	2.660686e-01
4.901207309734413e-01	3.483244e+00	1.741621e-06	3.445035e+00	2.660680e-01
4.901219401353225e-01	3.483223e+00	1.741611e-06	3.445014e+00	2.660673e-01
4.901232608038113e-01	3.483199e+00	1.741599e-06	3.444990e+00	2.660665e-01
4.901245045139869e-01	3.483177e+00	1.741588e-06	3.444968e+00	2.660657e-01
4.901264190579939e-01	3.483142e+00	1.741570e-06	3.444934e+00	2.660645e-01
4.901300365970181e-01	3.483078e+00	1.741538e-06	3.444869e+00	2.660623e-01
4.901371285077601e-01	3.482950e+00	1.741474e-06	3.444742e+00	2.660579e-01
4.901478531165249e-01	3.482758e+00	1.741378e-06	3.444551e+00	2.660514e-01
4.901693023340545e-01	3.482373e+00	1.741185e-06	3.444168e+00	2.660383e-01
4.902000000000000e-01	3.481821e+00	1.740910e-06	3.443619e+00	2.660196e-01
4.902001320776265e-01	3.481819e+00	1.740908e-06	3.443617e+00	2.660195e-01
4.902003962328797e-01	3.481814e+00	1.740906e-06	3.443612e+00	2.660193e-01
4.902004878390530e-01	3.481812e+00	1.740905e-06	3.443610e+00	2.660193e-01
4.902005883603875e-01	3.481811e+00	1.740904e-06	3.443609e+00	2.660192e-01
4.902006630719127e-01	3.481809e+00	1.740904e-06	3.443607e+00	2.660191e-01
4.902007410714314e-01	3.481808e+00	1.740903e-06	3.443606e+00	2.660191e-01
4.902008204525648e-01	3.481807e+00	1.740902e-06	3.443604e+00	2.660190e-01
4.902009066657677e-01	3.481805e+00	1.740902e-06	3.443603e+00	2.660190e-01
4.902010140065611e-01	3.481803e+00	1.740901e-06	3.443601e+00	2.660189e-01
4.902011492259986e-01	3.481801e+00	1.740899e-06	3.443599e+00	2.660189e-01
4.902013336583833e-01	3.481797e+00	1.740898e-06	3.443595e+00	2.660187e-01
4.902016050443485e-01	3.481792e+00	1.740895e-06	3.443590e+00	2.660186e-01
4.902019785827533e-01	3.481786e+00	1.740892e-06	3.443584e+00	2.660184e-01
4.902026295597282e-01	3.481774e+00	1.740886e-06	3.443572e+00	2.660179e-01
4.902034182766007e-01	3.481760e+00	1.740879e-06	3.443558e+00	2.660175e-01
4.913841128488255e-01	3.460357e+00	1.730177e-06	3.422232e+00	2.653983e-01
4.925648074210503e-01	3.438807e+00	1.719403e-06	3.400747e+00	2.649056e-01
4.937455019932750e-01	3.417111e+00	1.708555e-06	3.379100e+00	2.645394e-01
4.949261965654999e-01	3.395268e+00	1.697633e-06	3.357293e+00	2.642998e-01
4.961068911377246e-01	3.373279e+00	1.686639e-06	3.335326e+00	2.641866e-01
4.972875857099494e-01	3.351143e+00	1.675571e-06	3.313198e+00	2.641999e-01
4.984682802821742e-01	3.328861e+00	1.664430e-06	3.290910e+00	2.643397e-01
5.009968796125313e-01	3.280478e+00	1.640238e-06	3.242442e+00	2.651426e-01
5.035254789428885e-01	3.232952e+00	1.616475e-06	3.194791e+00	2.661719e-01
5.060540782732456e-01	3.186283e+00	1.593141e-06	3.147959e+00	2.674276e-01
5.085826776036028e-01	3.140470e+00	1.570234e-06	3.101944e+00	2.689098e-01
5.111112769339599e-01	3.095513e+00	1.547756e-06	3.056746e+00	2.706184e-01
5.136398762643171e-01	3.051413e+00	1.525706e-06	3.012367e+00	2.725534e-01
5.161684755946742e-01	3.008169e+00	1.504084e-06	2.968805e+00	2.747149e-01
5.166664168387998e-01	3.000004e+00	1.500001e-06	2.960584e+00	2.751060e-01
5.166665811734151e-01	3.000001e+00	1.500000e-06	2.897217e+00	2.751061e-01
5.166668100392847e-01	2.999998e+00	1.499998e-06	2.608650e+00	2.751063e-01
5.166670282758123e-01	2.999994e+00	1.499996e-06	2.196630e+00	2.751065e-01
5.166672146539665e-01	2.999991e+00	1.499995e-06	1.854459e+00	2.751066e-01
5.166674527697573e-01	2.999987e+00	1.499993e-06	1.510933e+00	2.751068e-01
5.166679290013391e-01	2.999979e+00	1.499989e-06	1.009348e+00	2.751072e-01
5.166685311867563e-01	2.999969e+00	1.499984e-06	5.840319e-01	2.751077e-01
5.166690755073429e-01	2.999961e+00	1.499980e-06	3.483797e-01	2.751081e-01
5.166695906417590e-01	2.999952e+00	1.499975e-06	2.150482e-01	2.751085e-01
5.166700898618677e-01	2.999944e+00	1.499971e-06	1.354799e-01	2.751089e-01
5.166706101999203e-01	2.999936e+00	1.499967e-06	8.389001e-02	2.751093e-01
5.166711267737348e-01	2.999927e+00	1.499963e-06	5.199796e-02	2.751097e-01
5.166716493031966e-01	2.999919e+00	1.499959e-06	3.205184e-02	2.751101e-01
5.166721638648604e-01	2.999910e+00	1.499954e-06	1.989326e-02	2.751105e-01
5.166726832865488e-01	2.999902e+00	1.499950e-06	1.230303e-02	2.751109e-01
5.166731988514918e-01	2.999893e+00	1.499946e-06	7.633851e-03	2.751113e-01
5.166737183006384e-01	2.999885e+00	1.499942e-06	4.722269e-03	2.751117e-01
5.166742347331192e-01	2.999876e+00	1.499938e-06	2.929190e-03	2.751121e-01
5.166747537418922e-01	2.999868e+00	1.499933e-06	1.814112e-03	2.751125e-01
5.166752707587327e-01	2.999860e+00	1.499929e-06	1.126292e-03	2.751129e-01
5.166757898669901e-01	2.999851e+00	1.499925e-06	6.990135e-04	2.751133e-01
5.166763079138257e-01	2.999843e+00	1.499921e-06	4.351382e-04	2.751137e-01
5.166768279494275e-01	2.999834e+00	1.499916e-06	2.713778e-04	2.751141e-01
5.166773480641067e-01	2.999826e+00	1.499912e-06	1.701693e-04	2.751146e-01
5.166778709453118e-01	2.999817e+00	1.499908e-06	1.074028e-04	2.751150e-01
5.166783960571278e-01	2.999809e+00	1.499904e-06	6.859248e-05	2.751154e-01
5.166789266264462e-01	2.999800e+00	1.499899e-06	4.453904e-05	2.751158e-01
5.166794643191619e-01	2.999791e+00	1.499895e-06	2.966762e-05	2.751162e-01
5.166800146932971e-01	2.999782e+00	1.499890e-06	2.046482e-05	2.751167e-01
5.166805838625981e-01	2.999773e+00	1.499886e-06	1.479013e-05	2.751171e-01
5.166811833479058e-01	2.999763e+00	1.499881e-06	1.130308e-05	2.751176e-01
5.166818284985386e-01	2.999753e+00	1.499876e-06	9.184703e-06	2.751181e-01
5.166825438046030e-01	2.999741e+00	1.499870e-06	7.923380e-06	2.751186e-01
5.166833638351924e-01	2.999727e+00	1.499863e-06	7.202213e-06	2.751193e-01
5.166843427749097e-01	2.999712e+00	1.499855e-06	6.817488e-06	2.751200e-01
5.166855655995242e-01	2.999691e+00	1.499845e-06	6.635116e-06	2.751210e-01
5.166871829120046e-01	2.999665e+00	1.499832e-06	6.563851e-06	2.751223e-01
5.166894881029771e-01	2.999628e+00	1.499813e-06	6.543774e-06	2.751241e-01
5.166931656203794e-01	2.999568e+00	1.499783e-06	6.540615e-06	2.751270e-01
5.167002421550885e-01	2.999452e+00	1.499725e-06	6.540036e-06	2.751325e-01
5.167143952245068e-01	2.999221e+00	1.499610e-06	6.538756e-06	2.751436e-01
5.167427013633433e-01	2.998760e+00	1.499379e-06	6.536220e-06	2.751658e-01
5.167993136410164e-01	2.997837e+00	1.498918e-06	6.531147e-06	2.752102e-01
5.169125381963626e-01	2.995995e+00	1.497997e-06	6.521032e-06	2.752990e-01
5.171389873070550e-01	2.992323e+00	1.496161e-06	6.500913e-06	2.754762e-01
5.175918855284398e-01	2.985025e+00	1.492512e-06	6.461129e-06	2.758294e-01
5.214273694712094e-01	2.925924e+00	1.462961e-06	6.143393e-06	2.787360e-01
5.243570569712094e-01	2.884392e+00	1.442195e-06	5.926705e-06	2.807834e-01
5.272867444712094e-01	2.846377e+00	1.423188e-06	5.734195e-06	2.826113e-01
5.295188873283523e-01	2.819729e+00	1.409864e-06	5.604163e-06	2.838469e-01
5.317510301854951e-01	2.795698e+00	1.397848e-06	5.488923e-06	2.848849e-01
5.339831730426380e-01	2.774285e+00	1.387142e-06	5.388475e-06	2.857253e-01
5.362153158997808e-01	2.755491e+00	1.377745e-06	5.302819e-06	2.863682e-01
5.384474587569237e-01	2.739314e+00	1.369656e-06	5.231956e-06	2.868135e-01
5.406796016140665e-01	2.725756e+00	1.362877e-06	5.175885e-06	2.870613e-01
5.429117444712094e-01	2.714815e+00	1.357407e-06	5.134606e-06	2.871114e-01
5.458414319712094e-01	2.705113e+00	1.352556e-06	5.102780e-06	2.868408e-01
5.476550480426380e-01	2.701639e+00	1.350819e-06	5.095747e-06	2.864848e-01
5.494686641140665e-01	2.700101e+00	1.350050e-06	5.098448e-06	2.860050e-01
5.512822801854951e-01	2.700499e+00	1.350249e-06	5.110882e-06	2.854012e-01
5.530958962569237e-01	2.702833e+00	1.351416e-06	5.133049e-06	2.846735e-01
5.549095123283523e-01	2.707102e+00	1.353550e-06	5.164949e-06	2.838220e-01
5.567231283997808e-01	2.713307e+00	1.356653e-06	5.206582e-06	2.828465e-01
5.585367444712094e-01	2.721449e+00	1.360724e-06	5.257949e-06	2.817472e-01
5.609083962569237e-01	2.735183e+00	1.367591e-06	5.340521e-06	2.801046e-01
5.632800480426380e-01	2.751773e+00	1.375886e-06	5.439346e-06	2.783606e-01
5.656516998283523e-01	2.771221e+00	1.385610e-06	5.554423e-06	2.765152e-01
5.680233516140665e-01	2.793526e+00	1.396762e-06	5.685752e-06	2.745685e-01
5.703950033997808e-01	2.818688e+00	1.409343e-06	5.833333e-06	2.725203e-01
5.727666551854951e-01	2.846707e+00	1.423353e-06	5.997167e-06	2.703709e-01
5.751383069712094e-01	2.877583e+00	1.438791e-06	6.177253e-06	2.681200e-01
5.761148694712094e-01	2.890886e+00	1.445442e-06	6.255501e-06	2.672162e-01
5.770914319712094e-01	2.904541e+00	1.452270e-06	6.335847e-06	2.663253e-01
5.780679944712094e-01	2.918548e+00	1.459273e-06	6.418291e-06	2.654475e-01
5.790445569712094e-01	2.932906e+00	1.466452e-06	6.502833e-06	2.645826e-01
5.800211194712094e-01	2.947617e+00	1.473808e-06	6.589473e-06	2.637307e-01
5.809976819712094e-01	2.962680e+00	1.481339e-06	6.678212e-06	2.628918e-01
5.819742444712094e-01	2.978094e+00	1.489046e-06	6.769049e-06	2.620659e-01
5.829508069712094e-01	2.993777e+00	1.496888e-06	6.860941e-06	2.612669e-01
5.830728772837094e-01	2.995758e+00	1.497878e-06	6.872544e-06	2.611690e-01
5.833170179087094e-01	2.999734e+00	1.499866e-06	6.895880e-06	2.609756e-01
5.833332971294537e-01	3.000000e+00	1.499999e-06	6.897440e-06	2.609628e-01
5.833333242111840e-01	3.000000e+00	1.499999e-06	5.637093e-01	2.609628e-01
5.833333367657184e-01	3.000000e+00	1.499999e-06	1.372660e+00	2.609628e-01
5.833333489306661e-01	3.000000e+00	1.499999e-06	2.123734e+00	2.609628e-01
5.833333561972786e-01	3.000000e+00	1.499999e-06	2.339738e+00	2.609628e-01
5.833333649307152e-01	3.000000e+00	1.499999e-06	2.507373e+00	2.609628e-01
5.833333809112892e-01	3.000001e+00	1.500000e-06	2.702647e+00	2.609627e-01
5.833333998932321e-01	3.000001e+00	1.500000e-06	2.831590e+00	2.609627e-01
5.833334258745710e-01	3.000001e+00	1.500000e-06	2.910777e+00	2.609627e-01
5.833334566695817e-01	3.000002e+00	1.500000e-06	2.945570e+00	2.609627e-01
5.833335030025749e-01	3.000003e+00	1.500001e-06	2.959153e+00	2.609626e-01
5.833335670655178e-01	3.000004e+00	1.500001e-06	2.962360e+00	2.609626e-01
5.833336829891075e-01	3.000006e+00	1.500002e-06	2.962599e+00	2.609625e-01
5.833339094058669e-01	3.000009e+00	1.500004e-06	2.962587e+00	2.609623e-01
5.833343622393857e-01	3.000017e+00	1.500008e-06	2.962598e+00	2.609619e-01
5.833352679064234e-01	3.000031e+00	1.500015e-06	2.962612e+00	2.609612e-01
5.833370792404987e-01	3.000061e+00	1.500030e-06	2.962642e+00	2.609598e-01
5.833407019086493e-01	3.000120e+00	1.500059e-06	2.962702e+00	2.609570e-01
5.833479472449505e-01	3.000239e+00	1.500119e-06	2.962821e+00	2.609513e-01
5.833624379175529e-01	3.000475e+00	1.500237e-06	2.963059e+00	2.609399e-01
5.833914192627578e-01	3.000949e+00	1.500474e-06	2.963536e+00	2.609171e-01
5.834493819531676e-01	3.001896e+00	1.500947e-06	2.964490e+00	2.608717e-01
5.835653073339873e-01	3.003795e+00	1.501897e-06	2.966402e+00	2.607813e-01
5.837971580956265e-01	3.007603e+00	1.503801e-06	2.970241e+00	2.606021e-01
5.842608596189048e-01	3.015266e+00	1.507632e-06	2.977975e+00	2.602508e-01
5.862069618398416e-01	3.048393e+00	1.524196e-06	3.011315e+00	2.587768e-01
5.881530640607782e-01	3.082138e+00	1.541068e-06	3.045234e+00	2.575448e-01
5.900991662817149e-01	3.116502e+00	1.558250e-06	3.079734e+00	2.565549e-01
5.920452685026516e-01	3.151483e+00	1.575741e-06	3.114813e+00	2.558071e-01
5.939913707235883e-01	3.187082e+00	1.593540e-06	3.150473e+00	2.553013e-01
5.959374729445249e-01	3.223300e+00	1.611649e-06	3.186713e+00	2.550375e-01
5.978835751654616e-01	3.260136e+00	1.630067e-06	3.223532e+00	2.550157e-01
5.988601376654616e-01	3.278519e+00	1.639258e-06	3.241885e+00	2.551546e-01
5.990234375000000e-01	3.281595e+00	1.640797e-06	3.244955e+00	2.551872e-01
5.993500371690766e-01	3.287749e+00	1.643874e-06	3.251098e+00	2.552646e-01
5.996500371690766e-01	3.293403e+00	1.646701e-06	3.256740e+00	2.553449e-01
5.997500371690766e-01	3.295288e+00	1.647643e-06	3.258620e+00	2.553734e-01
5.998000000000000e-01	3.296230e+00	1.648114e-06	3.259560e+00	2.553881e-01
5.998999256618468e-01	3.298114e+00	1.649056e-06	3.261439e+00	2.554186e-01
6.000000000000000e-01	3.300000e+00	1.649999e-06	3.263330e+00	2.554497e-01
6.000099999999999e-01	3.300189e+00	1.650093e-06	3.263512e+00	2.554529e-01
6.000300000000000e-01	3.300565e+00	1.650282e-06	3.263885e+00	2.554593e-01
6.000599999999999e-01	3.301131e+00	1.650565e-06	3.264449e+00	2.554690e-01
6.001000000000000e-01	3.301885e+00	1.650942e-06	3.265201e+00	2.554820e-01
6.001040000000000e-01	3.301960e+00	1.650979e-06	3.265276e+00	2.554833e-01
6.001120000000000e-01	3.302111e+00	1.651055e-06	3.265426e+00	2.554859e-01
6.003651957092286e-01	3.306885e+00	1.653441e-06	3.270187e+00	2.555731e-01
6.006183914184573e-01	3.311657e+00	1.655828e-06	3.274945e+00	2.556666e-01
6.008715871276860e-01	3.316428e+00	1.658213e-06	3.279701e+00	2.557665e-01
6.011247828369146e-01	3.321197e+00	1.660598e-06	3.284455e+00	2.558727e-01
6.013779785461433e-01	3.325966e+00	1.662982e-06	3.289207e+00	2.559853e-01
6.016311742553719e-01	3.330733e+00	1.665366e-06	3.293957e+00	2.561042e-01
6.018843699646006e-01	3.335499e+00	1.667749e-06	3.298704e+00	2.562295e-01
6.018846083831797e-01	3.335503e+00	1.667751e-06	3.298709e+00	2.562296e-01
6.018850852203379e-01	3.335512e+00	3.312326e+00	3.298718e+00	2.562298e-01
6.018860388946543e-01	3.335530e+00	3.312344e+00	3.298735e+00	2.562304e-01
6.021647842734210e-01	3.340774e+00	3.317552e+00	3.303957e+00	2.563796e-01
6.024435296521878e-01	3.346015e+00	3.322755e+00	3.309172e+00	2.565376e-01
6.027222750309545e-01	3.351251e+00	3.327955e+00	3.314382e+00	2.567044e-01
6.030010204097213e-01	3.356483e+00	3.333151e+00	3.319587e+00	2.568800e-01
6.032797657884880e-01	3.361711e+00	3.338343e+00	3.324785e+00	2.570644e-01
6.035585111672548e-01	3.366935e+00	3.343531e+00	3.329978e+00	2.572575e-01
6.038372565460215e-01	3.372155e+00	3.348715e+00	3.335165e+00	2.574594e-01
6.048138190460215e-01	3.390393e+00	3.366825e+00	3.353288e+00	2.582191e-01
6.057903815460215e-01	3.408545e+00	3.384851e+00	3.371310e+00	2.590866e-01
6.067669440460215e-01	3.426595e+00	3.402776e+00	3.389215e+00	2.600639e-01
6.077435065460215e-01	3.444526e+00	3.420582e+00	3.406985e+00	2.611526e-01
6.087200690460215e-01	3.462321e+00	3.438253e+00	3.424603e+00	2.623540e-01
6.096966315460215e-01	3.479963e+00	3.455773e+00	3.442052e+00	2.636691e-01
6.106731940460215e-01	3.497436e+00	3.473124e+00	3.459316e+00	2.650988e-01
6.116497565460215e-01	3.514723e+00	3.490291e+00	3.476377e+00	2.666434e-01
6.126263190460215e-01	3.531808e+00	3.507257e+00	3.493221e+00	2.683029e-01
6.136028815460215e-01	3.548675e+00	3.524007e+00	3.509829e+00	2.700771e-01
6.145794440460215e-01	3.565307e+00	3.540524e+00	3.526188e+00	2.719653e-01
6.155560065460215e-01	3.581691e+00	3.556793e+00	3.542281e+00	2.739663e-01
6.165325690460215e-01	3.597808e+00	3.572799e+00	3.558158e+00	2.760549e-01
6.166660834503184e-01	3.599990e+00	3.574966e+00	3.560307e+00	2.763489e-01
6.166663218688975e-01	3.599994e+00	3.574970e+00	3.465276e+00	2.763494e-01
6.166667987060557e-01	3.600002e+00	3.574977e+00	2.910140e+00	2.763505e-01
6.166671194856833e-01	3.600007e+00	3.574982e+00	2.369256e+00	2.763512e-01
6.166673886365940e-01	3.600012e+00	3.574987e+00	1.929571e+00	2.763518e-01
6.166677384457939e-01	3.600018e+00	3.574992e+00	1.503377e+00	2.763526e-01
6.166684380641938e-01	3.600029e+00	3.575004e+00	9.038857e-01	2.763541e-01
6.166690832064050e-01	3.600039e+00	3.575014e+00	5.405334e-01	2.763556e-01
6.166696570607342e-01	3.600049e+00	3.575024e+00	3.449842e-01	2.763568e-01
6.166702770366036e-01	3.600059e+00	3.575034e+00	2.141457e-01	2.763582e-01
6.166708860925025e-01	3.600069e+00	3.575043e+00	1.335504e-01	2.763596e-01
6.166715182346312e-01	3.600079e+00	3.575054e+00	8.180971e-02	2.763610e-01
6.166721278965778e-01	3.600089e+00	3.575064e+00	5.089479e-02	2.763624e-01
6.166727513437293e-01	3.600099e+00	3.575074e+00	3.138704e-02	2.763638e-01
6.166733623228076e-01	3.600109e+00	3.575084e+00	1.952747e-02	2.763651e-01
6.166739849093942e-01	3.600119e+00	3.575094e+00	1.205316e-02	2.763665e-01
6.166745984368183e-01	3.600129e+00	3.575104e+00	7.486497e-03	2.763679e-01
6.166752195795809e-01	3.600140e+00	3.575114e+00	4.627272e-03	2.763693e-01
6.166758342801710e-01	3.600150e+00	3.575124e+00	2.874048e-03	2.763706e-01
6.166764546169966e-01	3.600160e+00	3.575134e+00	1.779627e-03	2.763720e-01
6.166770707082967e-01	3.600170e+00	3.575144e+00	1.106481e-03	2.763734e-01
6.166776911251042e-01	3.600180e+00	3.575154e+00	6.872821e-04	2.763748e-01
6.166783090804404e-01	3.600190e+00	3.575164e+00	4.289509e-04	2.763762e-01
6.166789310035240e-01	3.600200e+00	3.575174e+00	2.683492e-04	2.763776e-01
6.166795526511106e-01	3.600210e+00	3.575184e+00	1.692408e-04	2.763790e-01
6.166801794852435e-01	3.600220e+00	3.575194e+00	1.077015e-04	2.763804e-01
6.166808098855004e-01	3.600231e+00	3.575204e+00	6.969391e-05	2.763818e-01
6.166814500256345e-01	3.600241e+00	3.575215e+00	4.612273e-05	2.763832e-01
6.166821022116229e-01	3.600252e+00	3.575225e+00	3.156953e-05	2.763847e-01
6.166827763810726e-01	3.600263e+00	3.575236e+00	2.257120e-05	2.763862e-01
6.166834822785373e-01	3.600275e+00	3.575248e+00	1.704482e-05	2.763878e-01
6.166842394083243e-01	3.600287e+00	3.575260e+00	1.367295e-05	2.763894e-01
6.166850723135461e-01	3.600300e+00	3.575274e+00	1.165706e-05	2.763913e-01
6.166860214217267e-01	3.600316e+00	3.575289e+00	1.049145e-05	2.763934e-01
6.166871434921262e-01	3.600334e+00	3.575307e+00	9.859449e-06	2.763960e-01
6.166885326996858e-01	3.600357e+00	3.575330e+00	9.550922e-06	2.763991e-01
6.166903451791951e-01	3.600386e+00	3.575359e+00	9.424719e-06	2.764031e-01
6.166928861672704e-01	3.600428e+00	3.575400e+00	9.386352e-06	2.764088e-01
6.166968279063291e-01	3.600492e+00	3.575464e+00	9.379773e-06	2.764176e-01
6.167040656650156e-01	3.600610e+00	3.575581e+00	9.379743e-06	2.764339e-01
6.167185411823887e-01	3.600847e+00	3.575816e+00	9.379886e-06	2.764663e-01
6.167474922171348e-01	3.601318e+00	3.576284e+00	9.380137e-06	2.765313e-01
6.168053942866270e-01	3.602262e+00	3.577221e+00	9.380631e-06	2.766616e-01
6.169211984256114e-01	3.604145e+00	3.579092e+00	9.381551e-06	2.769237e-01
6.171528067035804e-01	3.607901e+00	3.582821e+00	9.383130e-06	2.774536e-01
6.176160232595184e-01	3.615362e+00	3.590230e+00	9.385260e-06	2.785361e-01
6.185424563713942e-01	3.630082e+00	3.604848e+00	9.386473e-06	2.807680e-01
6.195190188713942e-01	3.645296e+00	3.619957e+00	9.383695e-06	2.832099e-01
6.204955813713942e-01	3.660186e+00	3.634742e+00	9.376346e-06	2.857522e-01
6.214721438713942e-01	3.674736e+00	3.649191e+00	9.364512e-06	2.883928e-01
6.224487063713942e-01	3.688933e+00	3.663290e+00	9.348361e-06	2.911279e-01
6.234252688713942e-01	3.702765e+00	3.677025e+00	9.328072e-06	2.939534e-01
6.244018313713942e-01	3.716217e+00	3.690384e+00	9.303840e-06	2.968646e-01
6.253783938713942e-01	3.729277e+00	3.703354e+00	9.275866e-06	2.998568e-01
6.263549563713942e-01	3.741934e+00	3.715923e+00	9.244366e-06	3.029245e-01
6.273315188713942e-01	3.754175e+00	3.728078e+00	9.209560e-06	3.060622e-01
6.283080813713942e-01	3.765988e+00	3.739809e+00	9.171671e-06	3.092639e-01
6.292846438713942e-01	3.777363e+00	3.751105e+00	9.130929e-06	3.125234e-01
6.302612063713942e-01	3.788288e+00	3.761954e+00	9.087564e-06	3.158339e-01
6.312377688713942e-01	3.798754e+00	3.772347e+00	9.041807e-06	3.191887e-01
6.322143313713942e-01	3.808750e+00	3.782274e+00	8.993885e-06	3.225806e-01
6.331908938713942e-01	3.818268e+00	3.791725e+00	8.944024e-06	3.260021e-01
6.341674563713942e-01	3.827297e+00	3.800693e+00	8.892446e-06	3.294456e-01
6.351440188713942e-01	3.835831e+00	3.809167e+00	8.839369e-06	3.329033e-01
6.370971438713942e-01	3.851377e+00	3.824605e+00	8.729552e-06	3.398288e-01
6.380737063713942e-01	3.858376e+00	3.831555e+00	8.673213e-06	3.432802e-01
6.390502688713942e-01	3.864849e+00	3.837983e+00	8.616296e-06	3.467191e-01
6.391234375000000e-01	3.865312e+00	3.838443e+00	8.612005e-06	3.469758e-01
6.392697747572117e-01	3.866231e+00	3.839355e+00	8.603393e-06	3.474878e-01
6.395624492716351e-01	3.868032e+00	3.841143e+00	8.586147e-06	3.485103e-01
6.396624492716351e-01	3.868636e+00	3.841743e+00	8.580247e-06	3.488591e-01
6.398624492716350e-01	3.869827e+00	3.842927e+00	8.568431e-06	3.495554e-01
6.399624492716350e-01	3.870415e+00	3.843510e+00	8.562519e-06	3.499032e-01
6.400000000000000e-01	3.870634e+00	3.843728e+00	8.560297e-06	3.500337e-01
6.400248985432700e-01	3.870779e+00	3.843872e+00	8.558824e-06	3.501202e-01
6.400502029134599e-01	3.870926e+00	3.844018e+00	8.557327e-06	3.502080e-01
6.401000000000000e-01	3.871214e+00	3.844303e+00	8.554383e-06	3.503808e-01
6.401049797086540e-01	3.871242e+00	3.844332e+00	8.554085e-06	3.503981e-01
6.401149391259620e-01	3.871300e+00	3.844389e+00	8.553494e-06	3.504327e-01
6.401348579605780e-01	3.871414e+00	3.844503e+00	8.552313e-06	3.505017e-01
6.401489987806459e-01	3.871495e+00	3.844584e+00	8.551476e-06	3.505508e-01
6.401555541020746e-01	3.871533e+00	3.844621e+00	8.551088e-06	3.505735e-01
6.401619060041366e-01	3.871570e+00	3.844657e+00	8.550712e-06	3.505955e-01
6.401841917772857e-01	3.871697e+00	3.844784e+00	8.549392e-06	3.506728e-01
6.402000000000000e-01	3.871788e+00	3.844873e+00	8.548455e-06	3.507276e-01
6.402015808222714e-01	3.871797e+00	3.844882e+00	8.548362e-06	3.507330e-01
6.402047424668142e-01	3.871815e+00	3.844900e+00	8.548174e-06	3.507440e-01
6.403194649973695e-01	3.872466e+00	3.845547e+00	8.541374e-06	3.511413e-01
6.404341875279246e-01	3.873110e+00	3.846187e+00	8.534570e-06	3.515378e-01
6.405489100584798e-01	3.873746e+00	3.846819e+00	8.527763e-06	3.519336e-01
6.406636325890350e-01	3.874375e+00	3.847443e+00	8.520951e-06	3.523287e-01
6.407783551195902e-01	3.874997e+00	3.848060e+00	8.514136e-06	3.527230e-01
6.408930776501454e-01	3.875611e+00	3.848670e+00	8.507317e-06	3.531166e-01
6.410078001807006e-01	3.876217e+00	3.849272e+00	8.500494e-06	3.535095e-01
6.418171811836726e-01	3.880283e+00	3.853310e+00	8.452336e-06	3.562633e-01
6.427937436836726e-01	3.884690e+00	3.857686e+00	8.394198e-06	3.595555e-01
6.431599546211726e-01	3.886200e+00	3.859186e+00	8.372413e-06	3.607714e-01
6.436634946602351e-01	3.888151e+00	3.861123e+00	8.342486e-06	3.624309e-01
6.437040258186824e-01	3.888301e+00	3.861273e+00	8.340080e-06	3.625636e-01
6.437049794929988e-01	3.888305e+00	3.861276e+00	8.340023e-06	3.625667e-01
6.437052179115779e-01	3.888306e+00	1.944152e-06	8.340009e-06	3.625675e-01
6.437056947487361e-01	3.888308e+00	1.944153e-06	8.339981e-06	3.625690e-01
6.439845763666908e-01	3.889318e+00	1.944658e-06	8.323439e-06	3.634770e-01
6.442634579846457e-01	3.890283e+00	1.945140e-06	8.306929e-06	3.643783e-01
6.445423396026004e-01	3.891202e+00	1.945600e-06	8.290450e-06	3.652731e-01
6.448212212205553e-01	3.892076e+00	1.946037e-06	8.274003e-06	3.661612e-01
6.451001028385100e-01	3.892905e+00	1.946451e-06	8.257588e-06	3.670428e-01
6.453789844564649e-01	3.893688e+00	1.946843e-06	8.241204e-06	3.679178e-01
6.456578660744197e-01	3.894426e+00	1.947212e-06	8.224853e-06	3.687862e-01
6.466344285744197e-01	3.896649e+00	1.948324e-06	8.167890e-06	3.717816e-01
6.476109910744197e-01	3.898311e+00	1.949154e-06	8.111521e-06	3.746840e-01
6.485875535744197e-01	3.899409e+00	1.949704e-06	8.055853e-06	3.774853e-01
6.495641160744197e-01	3.899944e+00	1.949971e-06	8.000982e-06	3.801776e-01
6.505406785744197e-01	3.899914e+00	1.949956e-06	7.947000e-06	3.827535e-01
6.515172410744197e-01	3.899318e+00	1.949658e-06	7.893991e-06	3.852056e-01
6.524938035744197e-01	3.898160e+00	1.949079e-06	7.842032e-06	3.875268e-01
6.534703660744197e-01	3.896438e+00	1.948218e-06	7.791192e-06	3.897105e-01
6.544469285744197e-01	3.894154e+00	1.947076e-06	7.741535e-06	3.917501e-01
6.554234910744197e-01	3.891312e+00	1.945655e-06	7.693121e-06	3.936396e-01
6.564000535744197e-01	3.887913e+00	1.943955e-06	7.646001e-06	3.953734e-01
