time	V(pb_3v3)	V(reset_logic)	V(stm32_3v3)	I(R16)
6.071505483779871e-01	3.433654e+00	3.409785e+00	3.371931e+00	4.299958e-01
6.071512907869457e-01	3.433667e+00	3.409799e+00	3.372013e+00	4.299967e-01
6.071527756048631e-01	3.433695e+00	3.409826e+00	3.372375e+00	4.299986e-01
6.071531468093425e-01	3.433702e+00	3.409833e+00	3.372382e+00	4.299991e-01
6.071538892183012e-01	3.433715e+00	3.409846e+00	3.372394e+00	4.300000e-01
6.071553740362186e-01	3.433743e+00	3.409873e+00	3.372421e+00	4.300019e-01
6.071553974310127e-01	3.433743e+00	3.409874e+00	3.372421e+00	4.300019e-01
6.071554442206009e-01	3.433744e+00	3.409875e+00	3.372422e+00	4.300020e-01
6.071555377997772e-01	3.433746e+00	3.409876e+00	3.317368e+00	4.300021e-01
6.071556828440525e-01	3.433748e+00	3.409879e+00	3.033793e+00	4.300023e-01
6.071558229600345e-01	3.433751e+00	3.409882e+00	2.611512e+00	4.300025e-01
6.071559515811364e-01	3.433753e+00	3.409884e+00	2.224076e+00	4.300026e-01
6.071561122423870e-01	3.433756e+00	3.409887e+00	1.836851e+00	4.300028e-01
6.071564335648881e-01	3.433762e+00	3.409893e+00	1.258272e+00	4.300032e-01
6.071568230226343e-01	3.433769e+00	3.409900e+00	7.728777e-01	4.300037e-01
6.071571903790042e-01	3.433776e+00	3.409907e+00	4.832414e-01	4.300042e-01
6.071575837899515e-01	3.433783e+00	3.409914e+00	2.926705e-01	4.300047e-01
6.071579477618673e-01	3.433790e+00	3.409920e+00	1.834278e-01	4.300051e-01
6.071583314115029e-01	3.433797e+00	3.409927e+00	1.125829e-01	4.300056e-01
6.071586988809478e-01	3.433804e+00	3.409934e+00	7.037555e-02	4.300061e-01
6.071590814410130e-01	3.433811e+00	3.409941e+00	4.324058e-02	4.300066e-01
6.071594517109896e-01	3.433817e+00	3.409948e+00	2.693484e-02	4.300070e-01
6.071598319948897e-01	3.433825e+00	3.409955e+00	1.659184e-02	4.300075e-01
6.071602036517919e-01	3.433831e+00	3.409961e+00	1.032138e-02	4.300080e-01
6.071605825738184e-01	3.433838e+00	3.409968e+00	6.369381e-03	4.300085e-01
6.071609554936755e-01	3.433845e+00	3.409975e+00	3.957892e-03	4.300089e-01
6.071613335426115e-01	3.433852e+00	3.409982e+00	2.446079e-03	4.300094e-01
6.071617073869123e-01	3.433859e+00	3.409989e+00	1.519671e-03	4.300099e-01
6.071620849418534e-01	3.433866e+00	3.409996e+00	9.410015e-04	4.300104e-01
6.071624596843007e-01	3.433873e+00	3.410003e+00	5.853019e-04	4.300108e-01
6.071628372895418e-01	3.433880e+00	3.410010e+00	3.636855e-04	4.300113e-01
6.071632132886581e-01	3.433887e+00	3.410017e+00	2.271677e-04	4.300118e-01
6.071635919333531e-01	3.433894e+00	3.410023e+00	1.422663e-04	4.300123e-01
6.071639704306245e-01	3.433901e+00	3.410030e+00	8.988828e-05	4.300127e-01
6.071643524107720e-01	3.433908e+00	3.410037e+00	5.735779e-05	4.300132e-01
6.071647368294213e-01	3.433915e+00	3.410044e+00	3.727145e-05	4.300137e-01
6.071651278186083e-01	3.433922e+00	3.410051e+00	2.481360e-05	4.300142e-01
6.071655269516322e-01	3.433929e+00	3.410059e+00	1.712518e-05	4.300147e-01
6.071659408931614e-01	3.433937e+00	3.410066e+00	1.237378e-05	4.300152e-01
6.071663761459991e-01	3.433945e+00	3.410074e+00	9.460286e-06	4.300158e-01
6.071668457273129e-01	3.433953e+00	3.410083e+00	7.687953e-06	4.300164e-01
6.071673658958441e-01	3.433963e+00	3.410092e+00	6.634989e-06	4.300170e-01
6.071679636399286e-01	3.433974e+00	3.410103e+00	6.032948e-06	4.300178e-01
6.071686769621609e-01	3.433987e+00	3.410116e+00	5.712885e-06	4.300187e-01
6.071695701985246e-01	3.434003e+00	3.410132e+00	5.540275e-06	4.300198e-01
6.071697179198613e-01	3.434006e+00	3.410135e+00	5.526820e-06	4.300200e-01
6.071697389955205e-01	3.434006e+00	3.410136e+00	5.525731e-06	4.300200e-01
6.071697811468389e-01	3.434007e+00	3.410136e+00	5.523661e-06	4.300201e-01
6.071698654494759e-01	3.434009e+00	3.410138e+00	6.735705e-01	4.300202e-01
6.071698960564870e-01	3.434009e+00	3.410138e+00	1.805658e+00	4.300202e-01
6.071699209982870e-01	3.434010e+00	3.410139e+00	2.963085e+00	4.300203e-01
6.071699371909527e-01	3.434010e+00	3.410139e+00	3.280393e+00	4.300203e-01
6.071699514287525e-01	3.434011e+00	3.410139e+00	3.332777e+00	4.300203e-01
6.071699664635164e-01	3.434011e+00	3.410140e+00	3.359139e+00	4.300203e-01
6.071699826174861e-01	3.434011e+00	3.410140e+00	3.366364e+00	4.300203e-01
6.071700067911334e-01	3.434011e+00	3.410141e+00	3.371358e+00	4.300204e-01
6.071700412147223e-01	3.434012e+00	3.410141e+00	3.372353e+00	4.300204e-01
6.071701065189432e-01	3.434013e+00	3.410142e+00	3.372732e+00	4.300205e-01
6.071702185494915e-01	3.434015e+00	3.410144e+00	3.372666e+00	4.300206e-01
6.071704426105881e-01	3.434020e+00	3.410148e+00	3.372706e+00	4.300209e-01
6.071708907327813e-01	3.434028e+00	3.410156e+00	3.372698e+00	4.300215e-01
6.071717750995805e-01	3.434044e+00	3.410173e+00	3.372722e+00	4.300226e-01
6.071735438331789e-01	3.434076e+00	3.410205e+00	3.372750e+00	4.300248e-01
6.071770813003756e-01	3.434141e+00	3.410269e+00	3.372503e+00	4.300293e-01
6.071779656671749e-01	3.434158e+00	3.410286e+00	3.372752e+00	4.300304e-01
6.071781867588747e-01	3.434162e+00	3.410290e+00	3.372835e+00	4.300307e-01
6.071786289422743e-01	3.434170e+00	3.410298e+00	3.372844e+00	4.300312e-01
6.071787394881242e-01	3.434172e+00	3.410300e+00	3.372846e+00	4.300314e-01
6.071789605798240e-01	3.434176e+00	3.410304e+00	3.372850e+00	4.300317e-01
6.071794027632236e-01	3.434184e+00	3.410312e+00	3.208052e+00	4.300322e-01
6.071797300011937e-01	3.434190e+00	3.410318e+00	2.704685e+00	4.300326e-01
6.071800579711336e-01	3.434196e+00	3.410324e+00	1.891471e+00	4.300331e-01
6.071802282279445e-01	3.434199e+00	3.410327e+00	1.514116e+00	4.300333e-01
6.071804792146628e-01	3.434204e+00	3.410331e+00	1.124315e+00	4.300336e-01
6.071808608902296e-01	3.434211e+00	3.410338e+00	7.099693e-01	4.300341e-01
6.071812778515860e-01	3.434218e+00	3.410346e+00	4.174923e-01	4.300346e-01
6.071816639202388e-01	3.434226e+00	3.410353e+00	2.528306e-01	4.300351e-01
6.071820333267652e-01	3.434232e+00	3.410360e+00	1.573400e-01	4.300355e-01
6.071824023075484e-01	3.434239e+00	3.410367e+00	9.836394e-02	4.300360e-01
6.071827786129874e-01	3.434246e+00	3.410373e+00	6.094204e-02	4.300365e-01
6.071831552612106e-01	3.434253e+00	3.410380e+00	3.768885e-02	4.300370e-01
6.071835319573750e-01	3.434260e+00	3.410387e+00	2.330120e-02	4.300374e-01
6.071839069079650e-01	3.434267e+00	3.410394e+00	1.443957e-02	4.300379e-01
6.071842826472883e-01	3.434274e+00	3.410401e+00	8.942646e-03	4.300384e-01
6.071846579971636e-01	3.434281e+00	3.410408e+00	5.541408e-03	4.300388e-01
6.071850340083106e-01	3.434288e+00	3.410415e+00	3.431829e-03	4.300393e-01
6.071854095799365e-01	3.434294e+00	3.410421e+00	2.127158e-03	4.300398e-01
6.071857855887933e-01	3.434301e+00	3.410428e+00	1.318639e-03	4.300403e-01
6.071861614176065e-01	3.434308e+00	3.410435e+00	8.183928e-04	4.300407e-01
6.071865377606659e-01	3.434315e+00	3.410442e+00	5.084184e-04	4.300412e-01
6.071869142561553e-01	3.434322e+00	3.410449e+00	3.165816e-04	4.300417e-01
6.071872915494592e-01	3.434329e+00	3.410456e+00	1.977393e-04	4.300422e-01
6.071876696577099e-01	3.434336e+00	3.410463e+00	1.241811e-04	4.300427e-01
6.071880494774442e-01	3.434343e+00	3.410470e+00	7.861979e-05	4.300431e-01
6.071884317119016e-01	3.434350e+00	3.410477e+00	5.041878e-05	4.300436e-01
6.071888180997621e-01	3.434357e+00	3.410484e+00	3.295748e-05	4.300441e-01
6.071892108682903e-01	3.434364e+00	3.410491e+00	2.215568e-05	4.300446e-01
6.071896139582841e-01	3.434372e+00	3.410498e+00	1.547865e-05	4.300451e-01
6.071900330674183e-01	3.434379e+00	3.410506e+00	1.136378e-05	4.300456e-01
6.071904771955783e-01	3.434387e+00	3.410514e+00	8.842690e-06	4.300462e-01
6.071909594551882e-01	3.434396e+00	3.410523e+00	7.318532e-06	4.300468e-01
6.071914995298260e-01	3.434406e+00	3.410532e+00	6.369580e-06	4.300475e-01
6.071918034623159e-01	3.434412e+00	3.410538e+00	6.054147e-06	4.300479e-01
6.071919744968979e-01	3.434415e+00	3.410541e+00	8.527532e-01	4.300481e-01
6.071920601034231e-01	3.434417e+00	3.410543e+00	2.412560e+00	4.300482e-01
6.071921083119716e-01	3.434417e+00	3.410544e+00	3.258408e+00	4.300482e-01
6.071921500504169e-01	3.434418e+00	3.410544e+00	3.391102e+00	4.300483e-01
6.071921769317307e-01	3.434419e+00	3.410545e+00	3.367252e+00	4.300483e-01
6.071922073168821e-01	3.434419e+00	3.410545e+00	3.373471e+00	4.300484e-01
6.071922495549895e-01	3.434420e+00	3.410546e+00	3.372965e+00	4.300484e-01
6.071922900663334e-01	3.434421e+00	3.410547e+00	3.373504e+00	4.300485e-01
6.071923534569528e-01	3.434422e+00	3.410548e+00	3.372967e+00	4.300486e-01
6.071924328302944e-01	3.434423e+00	3.410550e+00	3.373208e+00	4.300486e-01
6.071925467261976e-01	3.434426e+00	3.410552e+00	3.373023e+00	4.300488e-01
6.071927185073046e-01	3.434429e+00	3.410555e+00	3.373140e+00	4.300490e-01
6.071929645401317e-01	3.434433e+00	3.410559e+00	3.373074e+00	4.300493e-01
6.071933479537950e-01	3.434440e+00	3.410566e+00	3.373129e+00	4.300498e-01
6.071939239067566e-01	3.434451e+00	3.410577e+00	3.373110e+00	4.300505e-01
6.071948107150845e-01	3.434467e+00	3.410593e+00	3.371769e+00	4.300517e-01
6.071949821394396e-01	3.434470e+00	3.410596e+00	3.372049e+00	4.300519e-01
6.071953249881497e-01	3.434477e+00	3.410602e+00	3.373147e+00	4.300523e-01
6.071960106855698e-01	3.434489e+00	3.410615e+00	3.373160e+00	4.300531e-01
6.071973820804101e-01	3.434514e+00	3.410640e+00	3.373185e+00	4.300549e-01
6.072001248700906e-01	3.434565e+00	3.410690e+00	3.373215e+00	4.300583e-01
6.072008105675107e-01	3.434577e+00	3.410702e+00	3.373230e+00	4.300592e-01
6.072021819623510e-01	3.434602e+00	3.410728e+00	3.373272e+00	4.300609e-01
6.072025248110611e-01	3.434609e+00	3.410734e+00	3.373279e+00	4.300614e-01
6.072032105084813e-01	3.434621e+00	3.410746e+00	3.373291e+00	4.300622e-01
6.072033819328363e-01	3.434625e+00	3.410749e+00	3.373294e+00	4.300624e-01
6.072037247815464e-01	3.434631e+00	3.410756e+00	3.373300e+00	4.300629e-01
6.072039819180789e-01	3.434636e+00	3.410760e+00	3.373305e+00	4.300632e-01
6.072043247667890e-01	3.434642e+00	3.410767e+00	3.234455e+00	4.300636e-01
6.072046066835720e-01	3.434647e+00	3.410772e+00	2.778683e+00	4.300640e-01
6.072048887790085e-01	3.434652e+00	3.410777e+00	2.046274e+00	4.300643e-01
6.072050514526656e-01	3.434655e+00	3.410780e+00	1.659184e+00	4.300645e-01
6.072052844957321e-01	3.434659e+00	3.410784e+00	1.258885e+00	4.300648e-01
6.072056619941379e-01	3.434666e+00	3.410791e+00	8.014604e-01	4.300653e-01
6.072060813513791e-01	3.434674e+00	3.410799e+00	4.705189e-01	4.300658e-01
6.072064706975820e-01	3.434681e+00	3.410806e+00	2.836061e-01	4.300663e-01
6.072068395941974e-01	3.434688e+00	3.410812e+00	1.764932e-01	4.300668e-01
6.072072083141911e-01	3.434695e+00	3.410819e+00	1.103795e-01	4.300672e-01
6.072075840032360e-01	3.434702e+00	3.410826e+00	6.844790e-02	4.300677e-01
6.072079611073142e-01	3.434709e+00	3.410833e+00	4.231199e-02	4.300682e-01
6.072083376708780e-01	3.434716e+00	3.410840e+00	2.616282e-02	4.300687e-01
6.072087128728701e-01	3.434722e+00	3.410846e+00	1.620805e-02	4.300691e-01
6.072090884129905e-01	3.434729e+00	3.410853e+00	1.004015e-02	4.300696e-01
6.072094639250117e-01	3.434736e+00	3.410860e+00	6.220307e-03	4.300701e-01
6.072098398199119e-01	3.434743e+00	3.410867e+00	3.852631e-03	4.300705e-01
6.072102155146715e-01	3.434750e+00	3.410874e+00	2.387459e-03	4.300710e-01
6.072105914272831e-01	3.434757e+00	3.410881e+00	1.479943e-03	4.300715e-01
6.072109673148666e-01	3.434764e+00	3.410888e+00	9.182134e-04	4.300720e-01
6.072113435468967e-01	3.434771e+00	3.410895e+00	5.702632e-04	4.300725e-01
6.072117200130475e-01	3.434778e+00	3.410901e+00	3.548595e-04	4.300729e-01
6.072120971084884e-01	3.434785e+00	3.410908e+00	2.214506e-04	4.300734e-01
6.072124749990166e-01	3.434792e+00	3.410915e+00	1.388587e-04	4.300739e-01
6.072128543574397e-01	3.434798e+00	3.410922e+00	8.771058e-05	4.300744e-01
6.072132359198045e-01	3.434806e+00	3.410929e+00	5.604603e-05	4.300748e-01
6.072136211488837e-01	3.434813e+00	3.410936e+00	3.644145e-05	4.300753e-01
6.072140121189623e-01	3.434820e+00	3.410943e+00	2.431064e-05	4.300758e-01
6.072144123022223e-01	3.434827e+00	3.410950e+00	1.680998e-05	4.300763e-01
6.072148268974349e-01	3.434835e+00	3.410958e+00	1.218314e-05	4.300768e-01
6.072152640019211e-01	3.434843e+00	3.410966e+00	9.343043e-06	4.300774e-01
6.072157355886528e-01	3.434851e+00	3.410975e+00	7.618939e-06	4.300780e-01
6.072162595304543e-01	3.434861e+00	3.410984e+00	6.595134e-06	4.300786e-01
6.072168621400503e-01	3.434872e+00	3.410995e+00	6.012056e-06	4.300794e-01
6.072175836924364e-01	3.434886e+00	3.411008e+00	5.703347e-06	4.300803e-01
6.072184888076237e-01	3.434902e+00	3.411025e+00	5.538299e-06	4.300814e-01
6.072186391670080e-01	3.434905e+00	3.411028e+00	5.525908e-06	4.300816e-01
6.072189398857766e-01	3.434910e+00	3.411033e+00	5.513943e-06	4.300820e-01
6.072191533749237e-01	3.434914e+00	3.411037e+00	5.507266e-06	4.300823e-01
6.072193234759465e-01	3.434917e+00	3.411040e+00	5.503166e-06	4.300825e-01
6.072194102036884e-01	3.434919e+00	3.411042e+00	7.005290e-01	4.300826e-01
6.072194551629135e-01	3.434920e+00	3.411042e+00	2.086433e+00	4.300826e-01
6.072194829000684e-01	3.434920e+00	3.411043e+00	3.061090e+00	4.300827e-01
6.072195032700142e-01	3.434921e+00	3.411043e+00	3.332544e+00	4.300827e-01
6.072195201592540e-01	3.434921e+00	3.411044e+00	3.359122e+00	4.300827e-01
6.072195382983639e-01	3.434921e+00	3.411044e+00	3.370584e+00	4.300828e-01
6.072195593400423e-01	3.434922e+00	3.411044e+00	3.371930e+00	4.300828e-01
6.072195872715774e-01	3.434922e+00	3.411045e+00	3.373631e+00	4.300828e-01
6.072196282516538e-01	3.434923e+00	3.411046e+00	3.373440e+00	4.300829e-01
6.072196951434212e-01	3.434924e+00	3.411047e+00	3.373656e+00	4.300829e-01
6.072198072566221e-01	3.434926e+00	3.411049e+00	3.373557e+00	4.300831e-01
6.072200085762465e-01	3.434930e+00	3.411052e+00	3.373614e+00	4.300834e-01
6.072203703226936e-01	3.434937e+00	3.411059e+00	3.373593e+00	4.300838e-01
6.072210337278168e-01	3.434949e+00	3.411071e+00	3.373620e+00	4.300846e-01
6.072222598726855e-01	3.434971e+00	3.411094e+00	3.373635e+00	4.300862e-01
6.072245232688350e-01	3.435013e+00	3.411135e+00	3.373680e+00	4.300890e-01
6.072287311497061e-01	3.435090e+00	3.411212e+00	3.374373e+00	4.300943e-01
6.072288601463006e-01	3.435092e+00	3.411214e+00	3.374182e+00	4.300945e-01
6.072291181394897e-01	3.435097e+00	3.411219e+00	3.373751e+00	4.300948e-01
6.072291826377869e-01	3.435098e+00	3.411220e+00	3.373754e+00	4.300949e-01
6.072293116343814e-01	3.435101e+00	3.411222e+00	3.373765e+00	4.300950e-01
6.072295696275705e-01	3.435106e+00	3.411227e+00	3.255828e+00	4.300954e-01
6.072298317472618e-01	3.435110e+00	3.411232e+00	2.814273e+00	4.300957e-01
6.072300715099770e-01	3.435115e+00	3.411236e+00	2.175872e+00	4.300960e-01
6.072302299432284e-01	3.435118e+00	3.411239e+00	1.778522e+00	4.300962e-01
6.072304488920343e-01	3.435122e+00	3.411243e+00	1.373485e+00	4.300965e-01
6.072308377904466e-01	3.435129e+00	3.411250e+00	8.639761e-01	4.300970e-01
6.072312503356015e-01	3.435137e+00	3.411258e+00	5.108436e-01	4.300975e-01
6.072316470267645e-01	3.435144e+00	3.411265e+00	3.052659e-01	4.300980e-01
6.072320099677743e-01	3.435150e+00	3.411272e+00	1.912404e-01	4.300984e-01
6.072323832950862e-01	3.435157e+00	3.411278e+00	1.189966e-01	4.300989e-01
6.072327549727548e-01	3.435164e+00	3.411285e+00	7.413001e-02	4.300994e-01
6.072331356066910e-01	3.435171e+00	3.411292e+00	4.564361e-02	4.300998e-01
6.072335093590512e-01	3.435178e+00	3.411299e+00	2.831197e-02	4.301003e-01
6.072338869775219e-01	3.435185e+00	3.411306e+00	1.749212e-02	4.301008e-01
6.072342605139136e-01	3.435192e+00	3.411313e+00	1.086011e-02	4.301012e-01
6.072346377441019e-01	3.435199e+00	3.411319e+00	6.715361e-03	4.301017e-01
6.072350122372511e-01	3.435205e+00	3.411326e+00	4.165730e-03	4.301022e-01
6.072353891439178e-01	3.435212e+00	3.411333e+00	2.577877e-03	4.301027e-01
6.072357640599908e-01	3.435219e+00	3.411340e+00	1.599638e-03	4.301032e-01
6.072361407897140e-01	3.435226e+00	3.411347e+00	9.914018e-04	4.301036e-01
6.072365162953398e-01	3.435233e+00	3.411354e+00	6.160659e-04	4.301041e-01
6.072368933159811e-01	3.435240e+00	3.411361e+00	3.829697e-04	4.301046e-01
6.072372698272466e-01	3.435247e+00	3.411367e+00	2.389877e-04	4.301050e-01
6.072376479938192e-01	3.435254e+00	3.411374e+00	1.496498e-04	4.301055e-01
6.072380267444786e-01	3.435261e+00	3.411381e+00	9.442808e-05	4.301060e-01
6.072384081928431e-01	3.435268e+00	3.411388e+00	6.018684e-05	4.301065e-01
6.072387924831995e-01	3.435275e+00	3.411395e+00	3.901459e-05	4.301069e-01
6.072391825753249e-01	3.435282e+00	3.411402e+00	2.589780e-05	4.301074e-01
6.072395808128573e-01	3.435289e+00	3.411410e+00	1.779357e-05	4.301080e-01
6.072399928162007e-01	3.435297e+00	3.411417e+00	1.278788e-05	4.301085e-01
6.072404254768963e-01	3.435305e+00	3.411425e+00	9.713945e-06	4.301090e-01
6.072408906444433e-01	3.435313e+00	3.411433e+00	7.842367e-06	4.301096e-01
6.072414045255723e-01	3.435323e+00	3.411443e+00	6.726406e-06	4.301102e-01
6.072419923552580e-01	3.435334e+00	3.411453e+00	6.085143e-06	4.301110e-01
6.072426910826398e-01	3.435347e+00	3.411466e+00	1.080108e+00	4.301119e-01
6.072429899774211e-01	3.435352e+00	3.411472e+00	2.706625e+00	4.301122e-01
6.072431486995526e-01	3.435355e+00	3.411475e+00	3.366506e+00	4.301124e-01
6.072433027696529e-01	3.435358e+00	3.411477e+00	3.366571e+00	4.301126e-01
6.072433950912864e-01	3.435359e+00	3.411479e+00	3.365568e+00	4.301127e-01
6.072434882263250e-01	3.435361e+00	3.411481e+00	3.378017e+00	4.301128e-01
6.072435832298864e-01	3.435363e+00	3.411483e+00	3.372146e+00	4.301130e-01
6.072436811630273e-01	3.435365e+00	3.411484e+00	3.375448e+00	4.301131e-01
6.072438166266335e-01	3.435367e+00	3.411487e+00	3.373563e+00	4.301133e-01
6.072439895859966e-01	3.435370e+00	3.411490e+00	3.374331e+00	4.301135e-01
6.072442464122608e-01	3.435375e+00	3.411494e+00	3.373902e+00	4.301138e-01
6.072446115731558e-01	3.435382e+00	3.411501e+00	3.374120e+00	4.301142e-01
6.072451250534149e-01	3.435391e+00	3.411511e+00	3.374002e+00	4.301149e-01
6.072458786365958e-01	3.435405e+00	3.411524e+00	3.371407e+00	4.301158e-01
6.072460123564064e-01	3.435408e+00	3.411527e+00	3.371964e+00	4.301160e-01
6.072462797960275e-01	3.435412e+00	3.411532e+00	3.374065e+00	4.301164e-01
6.072468146752698e-01	3.435422e+00	3.411541e+00	3.374087e+00	4.301170e-01
6.072477303312864e-01	3.435439e+00	3.411558e+00	3.374099e+00	4.301182e-01
6.072495616433198e-01	3.435473e+00	3.411592e+00	3.374135e+00	4.301205e-01
6.072532242673865e-01	3.435540e+00	3.411658e+00	3.374272e+00	4.301251e-01
6.072541399234032e-01	3.435557e+00	3.411675e+00	3.374236e+00	4.301262e-01
6.072543688374074e-01	3.435561e+00	3.411679e+00	3.374222e+00	4.301265e-01
6.072548266654157e-01	3.435569e+00	3.411688e+00	3.374229e+00	4.301271e-01
6.072552074154478e-01	3.435576e+00	3.411695e+00	3.374236e+00	4.301275e-01
6.072555760372061e-01	3.435583e+00	3.411701e+00	3.218198e+00	4.301280e-01
6.072559295184989e-01	3.435590e+00	3.411708e+00	2.665976e+00	4.301285e-01
6.072562543090017e-01	3.435596e+00	3.411714e+00	1.876509e+00	4.301288e-01
6.072564342928002e-01	3.435599e+00	3.411717e+00	1.483994e+00	4.301291e-01
6.072566859517928e-01	3.435604e+00	3.411721e+00	1.099784e+00	4.301294e-01
6.072570649132740e-01	3.435611e+00	3.411728e+00	6.966406e-01	4.301299e-01
6.072574810209431e-01	3.435618e+00	3.411736e+00	4.103824e-01	4.301304e-01
6.072578673741853e-01	3.435625e+00	3.411743e+00	2.485231e-01	4.301309e-01
6.072582374083713e-01	3.435632e+00	3.411750e+00	1.545433e-01	4.301313e-01
6.072586064058936e-01	3.435639e+00	3.411757e+00	9.661140e-02	4.301318e-01
6.072589827637189e-01	3.435646e+00	3.411763e+00	5.985725e-02	4.301323e-01
6.072593593567593e-01	3.435653e+00	3.411770e+00	3.702424e-02	4.301327e-01
6.072597361959372e-01	3.435660e+00	3.411777e+00	2.288871e-02	4.301332e-01
6.072601111831887e-01	3.435666e+00	3.411784e+00	1.418445e-02	4.301337e-01
6.072604870393054e-01	3.435673e+00	3.411791e+00	8.784175e-03	4.301341e-01
6.072608624190521e-01	3.435680e+00	3.411798e+00	5.443487e-03	4.301346e-01
6.072612385296271e-01	3.435687e+00	3.411804e+00	3.371114e-03	4.301351e-01
6.072616141479773e-01	3.435694e+00	3.411811e+00	2.089617e-03	4.301356e-01
6.072619902530856e-01	3.435701e+00	3.411818e+00	1.295366e-03	4.301360e-01
6.072623661404446e-01	3.435708e+00	3.411825e+00	8.039962e-04	4.301365e-01
6.072627425795600e-01	3.435715e+00	3.411832e+00	4.994976e-04	4.301370e-01
6.072631191500745e-01	3.435722e+00	3.411839e+00	3.110626e-04	4.301375e-01
6.072634965535830e-01	3.435729e+00	3.411846e+00	1.943210e-04	4.301379e-01
6.072638747704054e-01	3.435735e+00	3.411853e+00	1.220665e-04	4.301384e-01
6.072642547449244e-01	3.435743e+00	3.411860e+00	7.731101e-05	4.301389e-01
6.072646371668347e-01	3.435750e+00	3.411866e+00	4.960983e-05	4.301394e-01
6.072650238289976e-01	3.435757e+00	3.411874e+00	3.245771e-05	4.301398e-01
6.072654169791221e-01	3.435764e+00	3.411881e+00	2.184772e-05	4.301403e-01
6.072658206431709e-01	3.435771e+00	3.411888e+00	1.528956e-05	4.301408e-01
6.072662405995207e-01	3.435779e+00	3.411896e+00	1.124866e-05	4.301414e-01
6.072666860054557e-01	3.435787e+00	3.411904e+00	8.773697e-06	4.301419e-01
6.072671701639114e-01	3.435796e+00	3.411913e+00	7.278517e-06	4.301425e-01
6.072677130711175e-01	3.435806e+00	3.411922e+00	6.398769e-06	4.301432e-01
6.072683441447299e-01	3.435817e+00	3.411934e+00	5.906027e-06	4.301440e-01
6.072691091515725e-01	3.435832e+00	3.411948e+00	5.652412e-06	4.301450e-01
6.072700829577998e-01	3.435849e+00	3.411966e+00	5.522787e-06	4.301462e-01
6.072702478529655e-01	3.435853e+00	3.411969e+00	5.513542e-06	4.301464e-01
6.072705776432967e-01	3.435858e+00	3.411975e+00	5.505151e-06	4.301468e-01
6.072706600908796e-01	3.435860e+00	3.411976e+00	5.503466e-06	4.301469e-01
6.072708249860452e-01	3.435863e+00	3.411979e+00	5.500936e-06	4.301471e-01
6.072711547763765e-01	3.435869e+00	3.411985e+00	1.006348e+00	4.301475e-01
6.072712745104284e-01	3.435871e+00	3.411988e+00	2.489763e+00	4.301477e-01
6.072713489665197e-01	3.435873e+00	3.411989e+00	3.314952e+00	4.301478e-01
6.072714243196847e-01	3.435874e+00	3.411990e+00	3.371931e+00	4.301479e-01
6.072714644766494e-01	3.435875e+00	3.411991e+00	3.354228e+00	4.301479e-01
6.072715106541301e-01	3.435876e+00	3.411992e+00	3.376254e+00	4.301479e-01
6.072715600149566e-01	3.435877e+00	3.411993e+00	3.373968e+00	4.301480e-01
6.072716206055275e-01	3.435878e+00	3.411994e+00	3.374795e+00	4.301481e-01
6.072716968758705e-01	3.435879e+00	3.411995e+00	3.374383e+00	4.301482e-01
6.072717931826938e-01	3.435881e+00	3.411997e+00	3.374657e+00	4.301483e-01
6.072719241101127e-01	3.435883e+00	3.411999e+00	3.374466e+00	4.301485e-01
6.072721000860365e-01	3.435887e+00	3.412003e+00	3.374598e+00	4.301487e-01
6.072723450628200e-01	3.435891e+00	3.412007e+00	3.374511e+00	4.301490e-01
6.072726891371492e-01	3.435897e+00	3.412013e+00	3.374579e+00	4.301494e-01
6.072731749926004e-01	3.435906e+00	3.412022e+00	3.374546e+00	4.301500e-01
6.072738698514902e-01	3.435919e+00	3.412035e+00	3.374588e+00	4.301509e-01
6.072748631714868e-01	3.435937e+00	3.412053e+00	3.376581e+00	4.301521e-01
6.072750417702322e-01	3.435941e+00	3.412056e+00	3.376164e+00	4.301524e-01
6.072753989677230e-01	3.435947e+00	3.412063e+00	3.374604e+00	4.301528e-01
6.072761133627045e-01	3.435960e+00	3.412076e+00	3.374616e+00	4.301537e-01
6.072773276024487e-01	3.435982e+00	3.412098e+00	3.374639e+00	4.301552e-01
6.072797560819370e-01	3.436027e+00	3.412142e+00	3.374683e+00	4.301583e-01
6.072846130409135e-01	3.436116e+00	3.412231e+00	3.374743e+00	4.301644e-01
6.072858272806577e-01	3.436139e+00	3.412253e+00	3.374786e+00	4.301659e-01
6.072861308405938e-01	3.436144e+00	3.412258e+00	3.374799e+00	4.301662e-01
6.072865415186959e-01	3.436152e+00	3.412266e+00	3.214879e+00	4.301668e-01
6.072868701965483e-01	3.436158e+00	3.412272e+00	2.704122e+00	4.301672e-01
6.072871995249267e-01	3.436164e+00	3.412278e+00	1.889210e+00	4.301676e-01
6.072873735064905e-01	3.436167e+00	3.412281e+00	1.504841e+00	4.301678e-01
6.072876231588300e-01	3.436172e+00	3.412286e+00	1.118713e+00	4.301681e-01
6.072880034364525e-01	3.436178e+00	3.412292e+00	7.078321e-01	4.301686e-01
6.072884202264602e-01	3.436186e+00	3.412300e+00	4.165366e-01	4.301691e-01
6.072888068375888e-01	3.436193e+00	3.412307e+00	2.521295e-01	4.301696e-01
6.072891764869162e-01	3.436200e+00	3.412314e+00	1.568613e-01	4.301701e-01
